Timestamp,X,Y,Z,Cx,Cy,Cz
02-Aug-2024 19:00:07.810,-62.965393,-9.969521,-6.971169,644,1323,0
02-Aug-2024 19:00:07.909,-64.689445,-10.869026,-7.870674,644,1323,0
02-Aug-2024 19:00:08.008,-63.939857,-11.843491,-8.170509,644,1323,0
02-Aug-2024 19:00:08.107,-65.214157,-11.393738,-10.194397,644,1323,0
02-Aug-2024 19:00:08.206,-65.06424,-10.943985,-9.594727,644,1323,0
02-Aug-2024 19:00:08.305,-63.340187,-10.943985,-8.77018,644,1323,0
02-Aug-2024 19:00:08.404,-62.890434,-11.093903,-8.995056,644,1323,0
02-Aug-2024 19:00:08.503,-63.340187,-11.693573,-8.695221,644,1323,0
02-Aug-2024 19:00:08.602,-63.490105,-11.24382,-9.444809,644,1323,0
02-Aug-2024 19:00:08.701,-62.890434,-11.393738,-10.194397,644,1323,0
02-Aug-2024 19:00:08.800,-61.241341,-11.393738,-8.845139,644,1323,0
02-Aug-2024 19:00:08.899,-61.391258,-11.543655,-9.894562,644,1323,0
02-Aug-2024 19:00:08.998,-63.415146,-12.293243,-9.894562,644,1323,0
02-Aug-2024 19:00:09.097,-65.513992,-13.042831,-9.294891,644,1323,0
02-Aug-2024 19:00:09.196,-64.839363,-12.368202,-8.695221,644,1323,0
02-Aug-2024 19:00:09.295,-61.241341,-11.543655,-10.269356,644,1323,0
02-Aug-2024 19:00:09.394,-62.440681,-14.916801,-9.070015,644,1323,0
02-Aug-2024 19:00:09.492,-61.841011,-14.916801,-8.920097,644,1323,0
02-Aug-2024 19:00:09.592,-62.590599,-11.843491,-8.095551,644,1323,0
02-Aug-2024 19:00:09.692,-62.140846,-12.443161,-8.095551,644,1323,0
02-Aug-2024 19:00:09.792,-61.616135,-11.468697,-9.669685,644,1323,0
02-Aug-2024 19:00:09.892,-60.64167,-13.342667,-10.119438,644,1323,0
02-Aug-2024 19:00:09.992,-61.691093,-12.668037,-10.119438,644,1323,0
02-Aug-2024 19:00:10.091,-61.841011,-10.719109,-9.894562,644,1323,0
02-Aug-2024 19:00:10.190,-61.841011,-11.168861,-9.594727,644,1323,0
02-Aug-2024 19:00:10.289,-63.340187,-13.042831,-9.519768,644,1323,0
02-Aug-2024 19:00:10.388,-63.565063,-15.066719,-9.36985,644,1323,0
02-Aug-2024 19:00:10.487,-60.341835,-13.042831,-8.545303,644,1323,0
02-Aug-2024 19:00:10.586,-60.042,-13.792419,-9.819603,644,1323,0
02-Aug-2024 19:00:10.685,-61.241341,-13.942337,-9.36985,644,1323,0
02-Aug-2024 19:00:10.784,-62.215805,-14.542007,-7.645798,644,1323,0
02-Aug-2024 19:00:10.883,-61.091423,-13.792419,-11.168861,644,1323,0
02-Aug-2024 19:00:10.982,-61.091423,-13.042831,-11.618614,644,1323,0
02-Aug-2024 19:00:11.081,-61.466217,-12.817955,-8.095551,644,1323,0
02-Aug-2024 19:00:11.180,-61.616135,-12.742996,-9.819603,644,1323,0
02-Aug-2024 19:00:11.279,-62.065887,-12.218285,-10.419273,644,1323,0
02-Aug-2024 19:00:11.378,-61.91597,-12.668037,-9.144974,644,1323,0
02-Aug-2024 19:00:11.477,-62.740517,-14.092255,-11.018944,644,1323,0
02-Aug-2024 19:00:11.576,-62.290764,-13.792419,-10.194397,644,1323,0
02-Aug-2024 19:00:11.675,-62.590599,-14.39209,-11.618614,644,1323,0
02-Aug-2024 19:00:11.774,-62.665558,-11.543655,-10.194397,644,1323,0
02-Aug-2024 19:00:11.873,-61.466217,-12.817955,-8.095551,644,1323,0
02-Aug-2024 19:00:11.972,-62.065887,-12.668037,-7.945633,644,1323,0
02-Aug-2024 19:00:12.071,-61.466217,-12.668037,-8.095551,644,1323,0
02-Aug-2024 19:00:12.170,-63.340187,-15.291595,-10.044479,644,1323,0
02-Aug-2024 19:00:12.269,-63.864899,-14.092255,-8.845139,644,1323,0
02-Aug-2024 19:00:12.368,-62.815475,-15.141678,-9.894562,644,1323,0
02-Aug-2024 19:00:12.467,-63.490105,-14.317131,-7.271004,644,1323,0
02-Aug-2024 19:00:12.566,-63.640022,-14.167213,-7.271004,644,1323,0
02-Aug-2024 19:00:12.665,-64.38961,-14.317131,-7.870674,644,1323,0
02-Aug-2024 19:00:12.764,-63.190269,-14.467049,-9.219933,644,1323,0
02-Aug-2024 19:00:12.863,-63.340187,-14.167213,-8.320427,644,1323,0
02-Aug-2024 19:00:12.962,-63.190269,-14.017296,-8.320427,644,1323,0
02-Aug-2024 19:00:13.061,-63.190269,-13.567543,-8.620262,644,1323,0
02-Aug-2024 19:00:13.160,-64.014816,-13.042831,-9.070015,644,1323,0
02-Aug-2024 19:00:13.259,-63.864899,-13.492584,-8.77018,644,1323,0
02-Aug-2024 19:00:13.358,-63.864899,-12.892914,-9.36985,644,1323,0
02-Aug-2024 19:00:13.457,-62.51564,-12.293243,-8.695221,644,1323,0
02-Aug-2024 19:00:13.556,-61.91597,-11.468697,-8.695221,644,1323,0
02-Aug-2024 19:00:13.655,-61.91597,-11.318779,-7.795715,644,1323,0
02-Aug-2024 19:00:13.754,-64.314651,-12.817955,-9.969521,644,1323,0
02-Aug-2024 19:00:13.853,-64.014816,-10.119438,-9.819603,644,1323,0
02-Aug-2024 19:00:13.952,-63.864899,-10.569191,-9.819603,644,1323,0
02-Aug-2024 19:00:14.051,-64.614487,-12.443161,-5.397034,644,1323,0
02-Aug-2024 19:00:14.150,-64.464569,-13.11779,-9.294891,644,1323,0
02-Aug-2024 19:00:14.249,-63.714981,-12.817955,-10.044479,644,1323,0
02-Aug-2024 19:00:14.348,-63.565063,-11.543655,-8.995056,644,1323,0
02-Aug-2024 19:00:14.447,-65.364075,-14.092255,-7.720757,644,1323,0
02-Aug-2024 19:00:14.546,-65.289116,-12.892914,-7.645798,644,1323,0
02-Aug-2024 19:00:14.645,-62.965393,-12.368202,-9.070015,644,1323,0
02-Aug-2024 19:00:14.744,-62.440681,-11.768532,-8.920097,644,1323,0
02-Aug-2024 19:00:14.843,-64.764404,-11.993408,-10.119438,644,1323,0
02-Aug-2024 19:00:14.942,-64.164734,-12.742996,-10.419273,644,1323,0
02-Aug-2024 19:00:15.041,-64.089775,-12.068367,-8.245468,644,1323,0
02-Aug-2024 19:00:15.140,-63.864899,-12.593079,-8.620262,644,1323,0
02-Aug-2024 19:00:15.239,-64.314651,-12.293243,-8.77018,644,1323,0
02-Aug-2024 19:00:15.338,-62.740517,-14.542007,-8.620262,644,1323,0
02-Aug-2024 19:00:15.437,-62.290764,-14.39209,-9.36985,644,1323,0
02-Aug-2024 19:00:15.536,-62.815475,-12.51812,-8.470345,644,1323,0
02-Aug-2024 19:00:15.635,-64.38961,-11.843491,-8.470345,644,1323,0
02-Aug-2024 19:00:15.734,-64.239693,-12.293243,-8.170509,644,1323,0
02-Aug-2024 19:00:15.833,-65.588951,-12.443161,-7.795715,644,1323,0
02-Aug-2024 19:00:28.910,-40.402794,-3.74794,-10.794067,582,1125,0
02-Aug-2024 19:00:29.009,-39.953041,-2.623558,-10.64415,582,1125,0
02-Aug-2024 19:00:29.108,-40.252876,-2.248764,-10.419273,582,1125,0
02-Aug-2024 19:00:29.207,-40.102959,-3.073311,-11.093903,582,1125,0
02-Aug-2024 19:00:29.306,-39.803123,-3.448105,-12.368202,582,1125,0
02-Aug-2024 19:00:29.405,-40.852547,-3.448105,-12.218285,582,1125,0
02-Aug-2024 19:00:29.504,-40.102959,-3.298187,-12.368202,582,1125,0
02-Aug-2024 19:00:29.603,-41.002464,-4.572487,-10.569191,582,1125,0
02-Aug-2024 19:00:29.702,-41.90197,-4.422569,-10.119438,582,1125,0
02-Aug-2024 19:00:29.801,-42.201805,-3.822899,-10.719109,582,1125,0
02-Aug-2024 19:00:29.900,-41.677094,-2.698517,-10.869026,582,1125,0
02-Aug-2024 19:00:29.999,-40.702629,-2.623558,-9.819603,582,1125,0
